SEASON,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,STL,BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
2009-10,1610612764,Washington Wizards,82,26,56,0.317,48.4,108.3,30.0,0.691,6.0,5.1,17.1,13.5,13.8,41.6,1,26,26,26,12,18,22,24,28,11,24,20,16,14
2010-11,1610612737,Atlanta Hawks,82,44,38,0.537,48.1,105.8,30.0,0.71,6.1,4.2,15.2,12.8,14.1,40.5,1,13,13,13,28,14,20,10,29,28,8,10,19,13
2010-11,1610612738,Boston Celtics,82,56,26,0.683,48.2,99.8,31.0,0.709,8.2,4.2,15.1,12.5,11.2,37.0,1,6,6,6,20,2,13,11,3,27,6,6,2,3
2010-11,1610612766,Charlotte Bobcats,82,34,48,0.415,48.3,107.0,29.8,0.705,6.4,5.3,16.5,12.8,14.3,39.8,1,22,22,22,18,17,22,12,28,8,21,9,22,8
2010-11,1610612741,Chicago Bulls,82,62,20,0.756,48.4,99.5,32.4,0.717,7.2,5.7,15.4,11.9,13.0,36.2,1,1,1,1,12,1,4,3,17,5,12,3,9,2
2010-11,1610612739,Cleveland Cavaliers,82,19,63,0.232,48.2,110.9,29.9,0.699,6.6,4.2,15.8,13.2,14.2,42.2,1,29,29,29,27,29,21,16,26,28,16,16,20,21
2010-11,1610612742,Dallas Mavericks,82,57,25,0.695,48.1,104.1,31.9,0.713,6.8,4.3,15.4,12.6,13.9,42.0,1,4,4,4,29,8,6,7,23,24,11,7,16,20
2010-11,1610612743,Denver Nuggets,82,50,32,0.61,48.1,106.8,32.3,0.716,7.4,4.3,15.6,13.2,12.2,41.2,1,9,9,9,29,16,5,4,13,24,15,18,6,17
2010-11,1610612765,Detroit Pistons,82,30,52,0.366,48.5,110.7,27.3,0.681,7.3,4.0,16.3,13.9,15.7,44.0,1,24,24,24,6,28,29,26,16,30,19,23,25,23
2010-11,1610612744,Golden State Warriors,82,36,46,0.439,48.4,109.4,28.9,0.659,9.0,5.0,17.6,14.4,19.3,45.5,1,20,20,20,12,25,26,30,2,12,25,29,30,26
2010-11,1610612745,Houston Rockets,82,43,39,0.524,48.5,107.9,31.1,0.69,7.1,4.5,15.2,14.3,14.7,45.9,1,14,14,14,6,18,12,21,21,19,7,27,23,27
2010-11,1610612754,Indiana Pacers,82,37,45,0.451,48.2,105.0,32.4,0.703,7.1,5.6,17.1,12.9,13.3,39.0,1,19,19,19,20,12,3,13,20,6,24,14,12,7
2010-11,1610612746,Los Angeles Clippers,82,32,50,0.39,48.4,108.0,30.5,0.692,7.1,4.9,19.1,13.2,14.2,41.0,1,23,23,23,10,19,15,20,19,13,29,17,20,14
2010-11,1610612747,Los Angeles Lakers,82,57,25,0.695,48.4,103.3,31.9,0.692,7.3,5.1,14.7,13.8,13.7,39.9,1,4,4,4,12,6,7,19,14,10,2,21,15,9
2010-11,1610612763,Memphis Grizzlies,82,46,36,0.561,48.5,104.5,29.2,0.682,9.4,5.4,15.3,12.7,15.0,40.3,1,11,11,11,6,11,24,23,1,7,9,8,24,12
2010-11,1610612748,Miami Heat,82,58,24,0.707,48.2,102.9,32.5,0.715,6.6,5.2,15.5,12.8,13.0,38.6,1,3,3,3,20,5,2,5,26,9,14,10,10,6
2010-11,1610612749,Milwaukee Bucks,82,35,47,0.427,48.4,101.5,30.2,0.71,7.5,4.9,14.8,11.9,12.1,37.5,1,21,21,21,12,3,16,9,11,14,4,4,5,4
2010-11,1610612750,Minnesota Timberwolves,82,17,65,0.207,48.2,109.9,31.2,0.698,7.2,5.1,20.0,14.2,17.1,41.8,1,30,30,30,20,27,11,17,17,10,30,26,28,19
2010-11,1610612751,New Jersey Nets,82,24,58,0.293,48.8,108.9,29.8,0.7,5.6,4.7,15.9,13.0,13.3,41.5,1,25,25,25,1,22,23,15,30,16,17,15,13,18
2010-11,1610612740,New Orleans Hornets,82,46,36,0.561,48.4,104.4,30.1,0.721,7.6,4.4,14.6,10.5,11.7,38.1,1,11,11,11,12,9,19,2,9,20,1,1,4,5
2010-11,1610612752,New York Knicks,82,42,40,0.512,48.2,109.0,30.1,0.676,7.6,5.8,16.1,14.5,12.7,46.0,1,15,15,15,20,23,18,28,8,4,18,30,8,28
2010-11,1610612760,Oklahoma City Thunder,82,55,27,0.671,48.8,105.9,31.8,0.697,8.0,5.9,15.4,14.4,12.3,44.9,1,7,7,7,1,15,8,18,6,2,13,28,7,25
2010-11,1610612753,Orlando Magic,82,52,30,0.634,48.4,101.8,32.7,0.723,6.7,4.7,16.5,11.5,10.7,35.4,1,8,8,8,12,4,1,1,24,16,20,2,1,1
2010-11,1610612755,Philadelphia 76ers,82,41,41,0.5,48.6,103.8,31.4,0.714,7.6,4.3,14.7,12.2,13.3,41.0,1,16,16,16,4,7,10,6,10,23,3,5,14,15
2010-11,1610612756,Phoenix Suns,82,40,42,0.488,48.8,109.4,30.2,0.681,6.6,4.4,16.8,14.0,14.0,43.8,1,17,17,17,1,26,17,25,25,22,23,24,17,22
2010-11,1610612757,Portland Trail Blazers,82,48,34,0.585,48.3,105.7,27.2,0.682,8.0,4.4,15.0,13.3,11.4,40.2,1,10,10,10,18,13,30,24,5,21,5,20,3,10
2010-11,1610612758,Sacramento Kings,82,24,58,0.293,48.4,108.4,30.8,0.702,7.4,4.8,18.9,12.8,17.8,46.0,1,25,25,25,10,20,14,14,12,15,28,12,29,28
2010-11,1610612759,San Antonio Spurs,82,61,21,0.744,48.2,104.4,31.7,0.711,7.3,4.5,15.3,13.2,14.0,41.2,1,2,2,2,20,10,9,8,14,18,10,19,18,16
2010-11,1610612761,Toronto Raptors,82,22,60,0.268,48.2,111.7,28.6,0.685,7.1,4.3,17.7,13.9,16.7,47.4,1,28,28,28,20,30,27,22,21,26,26,22,27,30
2010-11,1610612762,Utah Jazz,82,39,43,0.476,48.5,108.8,28.5,0.679,7.7,5.9,16.6,12.9,13.1,40.3,1,18,18,18,6,21,28,27,7,3,22,13,11,11
2010-11,1610612764,Washington Wizards,82,23,59,0.28,48.6,109.1,29.0,0.671,8.1,6.1,18.1,14.0,16.6,44.1,1,27,27,27,4,24,25,29,4,1,27,24,26,24
2011-12,1610612737,Atlanta Hawks,66,40,26,0.606,49.0,100.4,31.3,0.703,8.1,4.6,16.0,12.6,12.0,40.5,1,8,8,8,1,6,11,9,10,23,11,11,6,15
2011-12,1610612738,Boston Celtics,66,39,27,0.591,48.3,97.5,31.1,0.686,7.5,5.5,16.2,13.5,11.5,39.8,1,10,10,10,16,2,15,23,16,6,13,20,3,11
2011-12,1610612766,Charlotte Bobcats,66,7,59,0.106,48.2,109.4,28.7,0.678,6.0,5.5,17.2,15.4,16.0,48.3,1,30,30,30,26,30,28,25,29,8,22,30,29,30
2011-12,1610612741,Chicago Bulls,66,50,16,0.758,48.3,97.5,32.8,0.703,6.9,5.9,15.4,11.9,12.1,38.2,1,1,1,1,16,1,2,8,24,3,7,4,7,6
2011-12,1610612739,Cleveland Cavaliers,66,21,45,0.318,48.4,107.6,29.5,0.683,7.1,4.0,16.9,14.5,11.7,43.6,1,27,27,27,10,27,22,24,22,29,21,26,4,25
2011-12,1610612742,Dallas Mavericks,66,36,30,0.545,48.7,100.9,32.7,0.714,8.6,5.1,15.8,12.3,14.4,38.9,1,13,13,13,3,8,3,4,4,14,9,7,24,9
2011-12,1610612743,Denver Nuggets,66,38,28,0.576,48.6,105.1,31.9,0.705,8.2,5.0,17.3,12.6,12.2,39.5,1,11,11,11,6,22,7,7,9,16,23,10,9,10
2011-12,1610612765,Detroit Pistons,66,25,41,0.379,48.4,105.0,28.5,0.689,7.0,4.2,18.4,12.2,14.0,40.1,1,22,22,22,10,21,29,18,23,26,29,5,20,12
2011-12,1610612744,Golden State Warriors,66,23,43,0.348,48.2,107.3,29.5,0.658,8.0,5.5,16.2,15.3,14.4,43.1,1,23,23,23,23,26,24,30,11,6,14,29,23,23
2011-12,1610612745,Houston Rockets,66,34,32,0.515,48.7,104.0,30.5,0.692,7.5,4.8,16.7,13.3,13.7,44.5,1,17,17,17,3,16,17,15,18,20,19,17,18,28
2011-12,1610612754,Indiana Pacers,66,42,24,0.636,48.5,102.1,31.4,0.689,7.9,5.4,15.1,13.0,12.5,38.1,1,5,5,5,8,10,10,19,15,9,3,15,13,5
2011-12,1610612746,Los Angeles Clippers,66,40,26,0.606,48.4,104.8,29.4,0.692,8.4,4.8,15.1,12.9,12.3,38.6,1,8,8,8,10,18,27,16,6,22,2,14,10,7
2011-12,1610612747,Los Angeles Lakers,66,41,25,0.621,48.7,103.2,34.1,0.719,5.9,5.3,16.6,12.7,15.1,40.4,1,6,6,6,3,12,1,3,30,11,17,13,27,14
2011-12,1610612763,Memphis Grizzlies,66,41,25,0.621,48.3,100.6,29.5,0.688,9.6,5.2,16.0,12.5,12.1,40.3,1,6,6,6,16,7,26,20,1,12,11,9,8,13
2011-12,1610612748,Miami Heat,66,46,20,0.697,48.6,99.2,31.2,0.693,8.9,5.4,16.6,13.1,11.9,36.6,1,4,4,4,6,4,12,13,3,10,17,16,5,2
2011-12,1610612749,Milwaukee Bucks,66,31,35,0.47,48.1,104.1,30.0,0.675,8.3,5.1,16.5,13.8,13.4,41.4,1,19,19,19,28,17,20,28,7,15,16,22,17,19
2011-12,1610612750,Minnesota Timberwolves,66,26,40,0.394,48.3,105.3,31.7,0.693,6.6,4.4,18.4,14.0,15.8,44.1,1,21,21,21,16,24,8,14,26,24,30,23,28,26
2011-12,1610612751,New Jersey Nets,66,22,44,0.333,48.2,108.1,28.5,0.677,7.5,3.9,17.7,13.6,14.8,44.2,1,25,25,25,26,28,30,27,19,30,25,21,26,27
2011-12,1610612740,New Orleans Hornets,66,21,45,0.318,48.3,103.9,30.2,0.696,7.4,4.8,17.7,13.3,12.9,40.9,1,27,27,27,16,15,19,12,21,21,24,17,16,18
2011-12,1610612752,New York Knicks,66,36,30,0.545,48.3,100.2,30.5,0.702,9.4,4.2,17.8,12.6,12.4,38.9,1,13,13,13,16,5,18,11,2,27,26,11,12,8
2011-12,1610612760,Oklahoma City Thunder,66,47,19,0.712,48.5,102.1,32.7,0.687,7.5,8.2,16.7,14.7,12.3,42.4,1,3,3,3,8,9,3,21,16,1,20,28,11,22
2011-12,1610612753,Orlando Magic,66,37,29,0.561,48.4,103.4,31.2,0.72,6.8,4.2,16.2,11.8,10.9,37.4,1,12,12,12,10,13,12,1,25,28,15,3,2,3
2011-12,1610612755,Philadelphia 76ers,66,35,31,0.53,48.2,98.2,32.5,0.712,8.0,5.2,11.6,11.7,10.2,36.4,1,16,16,16,23,3,6,5,14,13,1,2,1,1
2011-12,1610612756,Phoenix Suns,66,33,33,0.5,48.0,105.2,30.8,0.687,6.5,5.5,15.2,14.2,12.6,43.4,1,18,18,18,30,23,16,22,27,5,4,24,15,24
2011-12,1610612757,Portland Trail Blazers,66,28,38,0.424,48.4,105.3,29.5,0.691,8.0,4.9,16.0,13.4,14.3,42.2,1,20,20,20,10,25,22,17,11,18,10,19,21,20
2011-12,1610612758,Sacramento Kings,66,22,44,0.333,48.2,108.7,29.5,0.67,8.5,4.9,17.8,14.4,17.1,48.2,1,25,25,25,23,29,24,29,5,17,26,25,30,29
2011-12,1610612759,San Antonio Spurs,66,50,16,0.758,48.3,102.3,32.6,0.72,7.4,4.4,15.2,11.1,14.0,40.5,1,1,1,1,16,11,5,2,20,24,4,1,19,15
2011-12,1610612761,Toronto Raptors,66,23,43,0.348,48.4,103.6,31.4,0.708,6.5,4.9,15.4,12.3,12.5,37.6,1,23,23,23,10,14,9,6,28,19,7,8,14,4
2011-12,1610612762,Utah Jazz,66,36,30,0.545,49.0,104.9,31.1,0.703,8.3,5.8,15.3,12.2,14.4,42.3,1,13,13,13,1,20,14,10,8,4,6,6,22,21
2011-12,1610612764,Washington Wizards,66,20,46,0.303,48.1,104.9,29.9,0.678,8.0,6.3,18.2,14.5,14.5,40.7,1,29,29,29,28,19,21,26,13,2,28,27,25,17
2012-13,1610612737,Atlanta Hawks,82,44,38,0.537,48.4,103.4,31.6,0.701,8.1,4.5,16.7,13.2,12.0,41.0,1,14,14,14,8,10,11,13,14,23,14,16,4,13
2012-13,1610612738,Boston Celtics,81,41,40,0.506,49.0,102.6,31.3,0.69,8.2,4.5,16.9,14.2,12.1,42.7,29,16,16,16,1,7,12,23,11,22,19,27,7,20
2012-13,1610612751,Brooklyn Nets,82,49,33,0.598,48.4,104.8,30.0,0.701,7.3,4.8,16.9,12.4,13.9,43.4,1,8,9,9,8,16,21,14,19,18,20,4,21,24
2012-13,1610612766,Charlotte Bobcats,82,21,61,0.256,48.3,110.3,29.1,0.679,7.2,5.8,17.0,14.0,13.8,43.9,1,29,29,29,17,30,28,26,22,6,21,25,20,25
2012-13,1610612741,Chicago Bulls,82,45,37,0.549,48.4,101.9,30.7,0.699,7.2,5.1,15.4,12.7,13.1,39.3,1,11,11,11,13,6,14,16,23,15,4,9,14,5
2012-13,1610612739,Cleveland Cavaliers,82,24,58,0.293,48.1,108.2,28.8,0.695,7.9,4.1,16.2,13.6,13.1,42.5,1,28,28,28,27,26,30,22,17,29,9,22,14,18
2012-13,1610612742,Dallas Mavericks,82,41,41,0.5,48.7,105.4,32.6,0.698,7.9,5.5,17.1,13.6,14.0,41.1,1,16,17,17,2,18,6,17,16,8,22,21,22,14
2012-13,1610612743,Denver Nuggets,82,57,25,0.695,48.5,104.2,31.7,0.675,9.3,6.5,17.3,14.8,12.2,40.7,1,4,4,4,4,13,10,29,2,3,25,30,8,11
2012-13,1610612765,Detroit Pistons,82,29,53,0.354,48.3,107.2,30.0,0.695,7.0,4.9,17.8,13.5,13.5,42.9,1,23,23,23,17,24,20,21,26,16,28,18,18,22
2012-13,1610612744,Golden State Warriors,82,47,35,0.573,48.3,104.2,34.2,0.712,6.9,4.2,17.3,13.9,13.8,40.4,1,10,10,10,17,12,1,2,27,27,24,24,19,10
2012-13,1610612745,Houston Rockets,82,45,37,0.549,48.2,105.3,32.3,0.71,8.3,4.4,18.4,12.6,14.2,41.9,1,11,11,11,22,17,7,3,9,24,29,7,25,15
2012-13,1610612754,Indiana Pacers,81,49,32,0.605,48.4,99.0,33.0,0.701,7.2,6.3,16.0,12.9,10.1,35.5,29,8,8,8,12,1,5,15,24,4,8,13,1,1
2012-13,1610612746,Los Angeles Clippers,82,56,26,0.683,48.1,102.8,30.2,0.697,9.6,5.6,16.0,13.0,12.3,37.2,1,5,5,5,27,8,17,19,1,7,7,14,9,2
2012-13,1610612747,Los Angeles Lakers,82,45,37,0.549,48.2,105.9,33.3,0.702,7.0,5.2,16.7,13.8,15.9,44.1,1,11,11,11,25,21,2,12,25,14,12,23,29,26
2012-13,1610612763,Memphis Grizzlies,82,56,26,0.683,48.3,99.1,29.8,0.702,8.6,5.3,14.9,11.9,12.4,38.0,1,5,5,5,17,2,24,10,4,12,3,1,10,3
2012-13,1610612748,Miami Heat,82,66,16,0.805,48.5,103.2,30.4,0.678,8.7,5.4,15.7,14.7,11.9,39.9,1,1,1,1,5,9,16,28,3,10,6,29,3,7
2012-13,1610612749,Milwaukee Bucks,82,38,44,0.463,48.4,104.2,30.9,0.678,8.4,6.7,16.8,14.6,15.1,46.2,1,18,18,18,13,14,13,27,8,2,16,28,28,29
2012-13,1610612750,Minnesota Timberwolves,82,31,51,0.378,48.1,104.0,30.2,0.702,8.5,4.7,16.5,12.7,14.0,42.3,1,22,22,22,27,11,19,9,5,19,11,11,23,16
2012-13,1610612740,New Orleans Hornets,82,27,55,0.329,48.2,108.9,29.6,0.705,6.3,5.4,17.3,12.8,13.2,43.2,1,26,26,26,22,28,26,7,30,11,26,12,16,23
2012-13,1610612752,New York Knicks,82,54,28,0.659,48.1,105.4,29.7,0.708,8.2,3.6,13.5,12.4,12.1,39.7,1,7,7,7,27,19,25,4,12,30,1,3,6,6
2012-13,1610612760,Oklahoma City Thunder,82,60,22,0.732,48.4,101.2,33.2,0.702,8.3,7.6,16.7,13.6,12.5,40.7,1,2,2,2,13,4,3,8,9,1,13,20,12,12
2012-13,1610612753,Orlando Magic,82,20,62,0.244,48.2,108.4,31.9,0.707,6.4,4.4,16.8,12.7,12.6,42.8,1,30,30,30,22,27,9,5,29,25,15,10,13,21
2012-13,1610612755,Philadelphia 76ers,82,34,48,0.415,48.2,104.7,30.4,0.695,7.4,4.7,14.5,12.2,12.5,40.2,1,19,19,19,25,15,15,20,18,20,2,2,11,9
2012-13,1610612756,Phoenix Suns,82,25,57,0.305,48.3,106.9,29.9,0.687,8.0,5.3,18.6,13.5,14.9,45.6,1,27,27,27,17,23,23,25,15,13,30,18,27,28
2012-13,1610612757,Portland Trail Blazers,82,33,49,0.402,48.4,107.9,30.2,0.702,6.6,4.3,17.2,13.4,14.6,47.4,1,21,21,21,8,25,18,11,28,26,23,17,26,30
2012-13,1610612758,Sacramento Kings,82,28,54,0.341,48.4,110.0,29.1,0.673,8.2,4.2,17.6,14.2,16.7,45.2,1,25,25,25,13,29,29,30,13,28,27,26,30,27
2012-13,1610612759,San Antonio Spurs,82,58,24,0.707,48.5,100.3,33.2,0.715,8.5,5.4,16.4,12.5,14.2,40.0,1,3,3,3,5,3,4,1,6,9,10,6,24,8
2012-13,1610612761,Toronto Raptors,82,34,48,0.415,48.7,106.4,29.6,0.688,7.3,4.8,15.5,13.1,11.9,42.5,1,19,19,19,2,22,26,24,21,17,5,15,2,17
2012-13,1610612762,Utah Jazz,82,43,39,0.524,48.5,105.6,30.0,0.697,8.4,6.3,16.9,12.5,13.4,42.6,1,15,15,15,5,20,22,18,7,5,18,5,17,19
2012-13,1610612764,Washington Wizards,82,29,53,0.354,48.4,101.6,32.3,0.706,7.3,4.6,16.8,12.6,12.0,38.1,1,23,23,23,8,5,7,6,20,21,17,8,5,4
2013-14,1610612737,Atlanta Hawks,82,38,44,0.463,48.4,105.7,31.3,0.711,8.3,4.0,17.3,13.1,12.4,42.5,1,18,18,18,15,15,18,13,9,26,22,18,9,16
2013-14,1610612738,Boston Celtics,82,25,57,0.305,48.1,106.5,30.5,0.708,7.1,4.2,16.5,13.8,13.3,44.8,1,26,26,26,29,17,24,16,23,23,12,22,18,24
2013-14,1610612751,Brooklyn Nets,82,44,38,0.537,48.5,106.7,29.4,0.686,8.6,3.8,16.6,12.8,13.0,41.1,1,14,14,14,7,19,28,26,4,28,13,11,14,11
2013-14,1610612766,Charlotte Bobcats,82,43,39,0.524,48.5,103.3,33.2,0.73,6.1,5.1,14.0,12.6,10.2,38.8,1,16,16,16,6,6,7,1,29,8,1,7,1,4
2013-14,1610612741,Chicago Bulls,82,48,34,0.585,48.6,99.9,32.7,0.713,7.2,5.2,15.6,11.7,12.4,37.0,1,11,11,11,4,2,9,12,21,7,7,2,9,2
2013-14,1610612739,Cleveland Cavaliers,82,33,49,0.402,48.6,107.0,32.1,0.711,7.1,3.7,16.6,12.6,12.1,38.9,1,22,22,22,4,20,14,14,24,29,13,8,7,5
2013-14,1610612742,Dallas Mavericks,82,49,33,0.598,48.4,107.2,30.7,0.694,8.6,4.3,16.2,13.5,15.6,43.6,1,10,10,10,15,21,23,22,5,21,10,21,27,18
2013-14,1610612743,Denver Nuggets,82,36,46,0.439,48.2,107.3,33.1,0.703,7.5,5.6,17.6,14.1,13.5,45.3,1,20,20,20,28,22,8,18,18,4,26,25,20,25
2013-14,1610612765,Detroit Pistons,82,29,53,0.354,48.2,109.0,30.8,0.693,8.4,4.8,16.9,14.0,14.1,44.3,1,23,23,23,22,25,22,24,8,13,18,24,23,22
2013-14,1610612744,Golden State Warriors,82,51,31,0.622,48.4,101.4,34.4,0.724,7.8,5.0,17.0,13.0,13.3,40.7,1,8,8,8,15,3,2,4,13,10,20,16,16,9
2013-14,1610612745,Houston Rockets,82,54,28,0.659,48.4,105.2,34.1,0.7,7.6,5.6,18.0,14.6,13.8,44.0,1,5,5,5,15,13,3,20,17,3,28,29,22,20
2013-14,1610612754,Indiana Pacers,82,56,26,0.683,48.2,98.9,34.5,0.721,6.7,5.4,15.4,11.7,11.7,35.7,1,4,4,4,22,1,1,6,27,5,3,3,3,1
2013-14,1610612746,Los Angeles Clippers,82,57,25,0.695,48.2,104.0,32.5,0.69,8.6,4.8,15.6,14.2,11.1,44.6,1,3,3,3,25,9,10,25,6,12,5,27,2,23
2013-14,1610612747,Los Angeles Lakers,82,27,55,0.329,48.1,109.3,32.0,0.676,7.5,5.4,18.3,15.8,16.7,49.2,1,25,25,25,30,28,15,30,19,5,29,30,30,30
2013-14,1610612763,Memphis Grizzlies,82,50,32,0.61,48.3,103.8,30.8,0.718,7.7,4.6,15.6,11.5,13.4,38.6,1,9,9,9,20,8,21,8,14,16,6,1,19,3
2013-14,1610612748,Miami Heat,82,54,28,0.659,48.5,105.0,29.2,0.686,8.9,4.5,17.4,13.3,12.0,41.1,1,5,5,5,7,11,30,27,2,18,24,20,5,10
2013-14,1610612749,Milwaukee Bucks,82,15,67,0.183,48.5,110.2,29.3,0.678,6.6,4.9,17.8,13.2,12.9,42.4,1,30,30,30,7,30,29,29,28,11,27,19,13,15
2013-14,1610612750,Minnesota Timberwolves,82,40,42,0.488,48.4,105.2,32.2,0.715,8.8,3.6,15.9,12.9,16.3,46.1,1,17,17,17,10,12,13,9,3,30,8,14,28,29
2013-14,1610612740,New Orleans Pelicans,82,34,48,0.415,48.4,109.1,30.3,0.694,7.9,6.4,16.1,12.9,13.5,43.8,1,21,21,21,10,27,25,23,12,1,9,13,21,19
2013-14,1610612752,New York Knicks,82,37,45,0.451,48.4,108.1,29.7,0.705,7.7,4.5,15.0,12.7,11.7,39.5,1,19,19,19,10,24,27,17,14,18,2,9,4,6
2013-14,1610612760,Oklahoma City Thunder,82,59,23,0.72,48.3,103.0,33.9,0.722,8.3,6.1,17.3,12.3,12.8,39.7,1,2,2,2,20,5,6,5,10,2,23,5,12,7
2013-14,1610612753,Orlando Magic,82,23,59,0.28,48.7,106.6,32.4,0.714,7.7,4.3,16.7,13.0,13.2,39.9,1,28,28,28,2,18,12,10,16,22,15,15,15,8
2013-14,1610612755,Philadelphia 76ers,82,19,63,0.232,48.4,109.0,31.2,0.684,9.3,4.0,19.2,14.1,16.6,44.2,1,29,29,29,14,26,19,28,1,25,30,26,29,21
2013-14,1610612756,Phoenix Suns,82,48,34,0.585,48.2,105.6,31.7,0.699,8.4,4.6,16.9,14.3,14.1,45.5,1,11,11,11,25,14,16,21,7,17,18,28,24,26
2013-14,1610612757,Portland Trail Blazers,82,54,28,0.659,48.4,106.2,34.0,0.713,5.5,4.7,15.6,14.0,13.3,45.6,1,5,5,5,10,16,4,11,30,14,4,23,17,27
2013-14,1610612758,Sacramento Kings,82,28,54,0.341,48.4,107.8,32.4,0.725,7.2,3.9,17.1,11.9,15.3,41.9,1,24,24,24,15,23,11,2,22,27,21,4,25,12
2013-14,1610612759,San Antonio Spurs,82,62,20,0.756,48.2,101.4,34.0,0.725,7.4,5.1,16.3,12.7,12.8,42.2,1,1,1,1,25,4,4,3,20,9,11,10,11,14
2013-14,1610612761,Toronto Raptors,82,48,34,0.585,48.7,104.6,31.1,0.701,7.0,4.2,16.8,13.1,12.1,42.9,1,11,11,11,2,10,20,19,25,23,17,17,6,17
2013-14,1610612762,Utah Jazz,82,25,57,0.305,48.2,110.1,30.2,0.708,7.0,4.5,17.4,12.3,15.6,45.8,1,26,26,26,22,29,26,15,26,20,25,6,26,28
2013-14,1610612764,Washington Wizards,82,44,38,0.537,48.9,103.6,31.4,0.719,8.1,4.6,16.8,12.9,12.3,41.9,1,14,14,14,1,7,17,7,11,15,16,12,8,13
2014-15,1610612737,Atlanta Hawks,82,60,22,0.732,48.1,102.3,31.8,0.697,9.1,4.6,15.7,14.2,11.2,39.4,1,2,2,2,26,5,22,22,5,15,13,27,4,6
2014-15,1610612738,Boston Celtics,82,40,42,0.488,48.5,103.5,32.7,0.71,8.2,3.6,16.2,13.5,10.9,44.6,1,16,16,16,8,12,11,16,8,30,16,17,2,26
2014-15,1610612751,Brooklyn Nets,82,38,44,0.463,48.6,106.3,32.0,0.701,7.0,4.1,15.6,14.0,13.8,43.6,1,18,18,18,3,23,17,19,23,25,12,23,21,22
2014-15,1610612766,Charlotte Hornets,82,33,49,0.402,48.5,103.0,34.1,0.746,6.1,5.5,12.8,12.6,11.0,38.5,1,22,22,22,6,10,6,1,30,7,1,9,3,3
2014-15,1610612741,Chicago Bulls,82,50,32,0.61,48.5,103.3,34.0,0.709,6.3,5.8,15.3,13.2,13.0,40.8,1,9,9,9,8,11,7,17,28,5,10,14,15,9
2014-15,1610612739,Cleveland Cavaliers,82,53,29,0.646,48.2,105.3,31.9,0.711,7.4,4.1,16.2,12.4,11.8,42.7,1,7,7,7,23,18,21,15,19,25,17,5,8,17
2014-15,1610612742,Dallas Mavericks,82,50,32,0.61,48.5,104.9,31.8,0.681,8.1,4.5,15.2,14.0,15.9,40.9,1,9,9,9,8,17,23,30,10,20,8,23,29,10
2014-15,1610612743,Denver Nuggets,82,30,52,0.366,48.5,107.1,32.4,0.7,7.8,4.5,16.4,14.1,13.2,42.9,1,24,24,24,8,26,12,20,14,21,19,25,17,19
2014-15,1610612765,Detroit Pistons,82,32,50,0.39,48.4,105.4,32.1,0.712,7.6,4.7,15.8,13.5,11.3,43.0,1,23,23,23,18,20,16,14,16,13,14,18,5,20
2014-15,1610612744,Golden State Warriors,82,67,15,0.817,48.1,100.4,34.3,0.703,9.3,6.0,15.2,14.2,13.9,41.6,1,1,1,1,26,1,4,18,4,2,9,28,22,14
2014-15,1610612745,Houston Rockets,82,56,26,0.683,48.3,102.6,32.0,0.686,9.5,5.0,18.3,14.0,15.3,44.1,1,3,3,3,20,7,18,27,3,10,28,22,28,25
2014-15,1610612754,Indiana Pacers,82,38,44,0.463,48.4,102.7,34.4,0.735,6.2,4.6,15.5,11.8,13.0,38.3,1,18,18,18,13,8,3,2,29,17,11,3,16,2
2014-15,1610612746,Los Angeles Clippers,82,56,26,0.683,48.1,104.7,33.1,0.716,7.8,5.0,14.9,12.8,12.3,38.8,1,3,3,3,26,16,10,9,15,9,4,11,10,4
2014-15,1610612747,Los Angeles Lakers,82,21,61,0.256,48.6,109.4,32.3,0.72,7.0,4.5,15.9,12.5,15.1,45.1,1,27,27,27,3,29,13,7,22,22,15,6,26,27
2014-15,1610612763,Memphis Grizzlies,82,55,27,0.671,48.5,101.2,32.1,0.716,8.5,4.2,14.1,11.6,13.4,39.0,1,5,5,5,6,2,15,10,6,24,2,1,19,5
2014-15,1610612748,Miami Heat,82,37,45,0.451,48.1,106.1,30.0,0.687,7.8,4.5,16.9,13.3,11.4,41.0,1,21,21,21,26,21,28,25,13,18,22,15,6,11
2014-15,1610612749,Milwaukee Bucks,82,41,41,0.5,48.6,101.4,31.4,0.686,9.6,4.9,16.8,13.3,10.7,39.8,1,15,15,15,3,4,25,26,1,11,21,16,1,8
2014-15,1610612750,Minnesota Timberwolves,82,16,66,0.195,48.3,110.9,29.3,0.682,8.1,4.0,17.4,14.9,14.3,48.0,1,30,30,30,20,30,30,29,9,27,26,30,24,30
2014-15,1610612740,New Orleans Pelicans,82,45,37,0.549,48.2,106.3,32.0,0.712,6.7,6.2,14.8,12.9,13.7,46.5,1,13,13,13,23,22,19,13,25,1,3,13,20,29
