SEASON,TEAM_ID,TEAM_NAME,Restricted Area FGM,Restricted Area FGA,Restricted Area FG_PCT,In The Paint (Non-RA) FGM,In The Paint (Non-RA) FGA,In The Paint (Non-RA) FG_PCT,Mid-Range FGM,Mid-Range FGA,Mid-Range FG_PCT,Left Corner 3 FGM,Left Corner 3 FGA,Left Corner 3 FG_PCT,Right Corner 3 FGM,Right Corner 3 FGA,Right Corner 3 FG_PCT,Above the Break 3 FGM,Above the Break 3 FGA,Above the Break 3 FG_PCT,Backcourt FGM,Backcourt FGA,Backcourt FG_PCT,Corner 3 FGM,Corner 3 FGA,Corner 3 FG_PCT
2017-18,1610612741,Chicago Bulls,15.3,25.8,0.592,5.6,14.2,0.395,6.7,17.8,0.379,1.2,3.1,0.379,1.1,2.9,0.371,8.8,24.9,0.354,0.0,0.2,0.0,2.2,6.0,0.376
2017-18,1610612739,Cleveland Cavaliers,18.6,27.1,0.685,3.5,9.6,0.369,6.3,16.0,0.396,1.8,4.4,0.412,1.7,4.2,0.412,8.4,23.4,0.36,0.0,0.2,0.0,3.5,8.5,0.412
2017-18,1610612742,Dallas Mavericks,14.5,23.3,0.623,4.9,12.4,0.397,7.0,17.4,0.399,1.3,3.2,0.392,1.1,2.5,0.456,9.4,26.8,0.35,0.0,0.2,0.0,2.4,5.7,0.42
2017-18,1610612743,Denver Nuggets,18.2,28.6,0.634,6.3,15.4,0.412,4.8,11.7,0.407,1.1,2.8,0.394,1.2,2.7,0.455,9.1,25.1,0.364,0.0,0.3,0.0,2.3,5.4,0.424
2017-18,1610612765,Detroit Pistons,16.0,25.9,0.619,5.7,16.2,0.354,6.5,16.0,0.409,1.2,3.2,0.376,1.5,3.7,0.41,8.1,21.8,0.371,0.0,0.2,0.053,2.7,6.9,0.394
2017-18,1610612744,Golden State Warriors,17.0,24.9,0.683,5.0,11.2,0.449,9.5,20.1,0.47,1.1,2.7,0.392,0.9,2.1,0.411,9.3,23.7,0.394,0.0,0.3,0.0,1.9,4.8,0.401
2017-18,1610612745,Houston Rockets,17.3,26.9,0.643,3.1,8.1,0.376,3.0,6.9,0.444,1.9,4.7,0.405,2.0,5.3,0.388,11.3,32.1,0.353,0.0,0.2,0.059,4.0,10.0,0.396
2017-18,1610612754,Indiana Pacers,17.2,27.6,0.622,5.2,12.2,0.426,9.4,22.1,0.426,1.1,3.0,0.376,1.3,2.7,0.481,6.6,18.6,0.356,0.0,0.3,0.0,2.4,5.6,0.426
2017-18,1610612746,LA Clippers,20.7,32.9,0.63,5.4,13.7,0.392,4.7,12.0,0.389,1.2,3.5,0.334,0.9,2.7,0.352,7.4,20.5,0.36,0.0,0.2,0.067,2.1,6.1,0.342
2017-18,1610612747,Los Angeles Lakers,20.7,32.4,0.638,5.3,14.0,0.377,4.8,13.0,0.368,1.0,2.7,0.383,1.0,2.4,0.404,8.0,23.8,0.337,0.0,0.2,0.0,2.0,5.0,0.393
2017-18,1610612763,Memphis Grizzlies,16.9,28.3,0.597,4.3,12.1,0.353,6.4,16.2,0.393,1.0,2.8,0.343,0.9,2.4,0.36,7.4,20.7,0.357,0.0,0.3,0.0,1.8,5.2,0.351
2017-18,1610612748,Miami Heat,17.4,27.3,0.635,5.1,13.0,0.392,5.4,14.4,0.371,1.3,3.7,0.363,1.8,4.5,0.404,7.9,22.2,0.355,0.0,0.2,0.0,3.1,8.2,0.386
2017-18,1610612749,Milwaukee Bucks,18.6,28.8,0.645,5.1,12.3,0.414,7.3,17.3,0.423,1.2,3.0,0.393,1.5,3.7,0.417,6.0,17.8,0.338,0.0,0.1,0.0,2.7,6.7,0.407
2017-18,1610612750,Minnesota Timberwolves,17.0,25.7,0.659,7.7,17.1,0.448,8.4,20.9,0.403,1.3,3.4,0.384,0.8,2.0,0.418,5.9,16.9,0.347,0.0,0.1,0.0,2.1,5.4,0.397
2017-18,1610612740,New Orleans Pelicans,19.2,29.5,0.65,7.0,15.2,0.461,6.3,15.5,0.407,1.5,3.7,0.393,1.4,3.4,0.402,7.4,21.0,0.353,0.0,0.2,0.0,2.8,7.0,0.398
2017-18,1610612752,New York Knicks,16.9,27.0,0.626,6.5,14.9,0.436,9.1,22.5,0.403,1.3,2.9,0.431,0.7,1.9,0.368,6.3,18.3,0.342,0.0,0.2,0.0,1.9,4.8,0.407
2017-18,1610612760,Oklahoma City Thunder,18.2,29.5,0.617,3.7,9.3,0.4,7.2,18.9,0.383,1.3,3.5,0.371,1.5,4.0,0.373,7.9,22.6,0.35,0.0,0.3,0.0,2.8,7.5,0.372
2017-18,1610612753,Orlando Magic,17.0,26.0,0.656,5.7,15.6,0.368,5.7,15.0,0.382,1.3,3.4,0.381,0.7,2.1,0.335,8.3,23.6,0.35,0.0,0.1,0.1,2.0,5.5,0.364
2017-18,1610612755,Philadelphia 76ers,18.1,27.0,0.672,5.5,14.7,0.371,6.3,15.1,0.415,0.8,2.2,0.344,1.1,2.6,0.436,9.1,24.8,0.367,0.0,0.2,0.0,1.9,4.8,0.394
2017-18,1610612756,Phoenix Suns,17.9,29.8,0.601,5.1,13.6,0.377,6.1,15.8,0.386,1.3,3.3,0.387,0.9,2.8,0.33,7.1,21.5,0.329,0.0,0.2,0.0,2.2,6.1,0.361
2017-18,1610612757,Portland Trail Blazers,16.1,27.7,0.581,5.4,13.4,0.405,7.5,17.7,0.422,1.0,2.7,0.374,1.0,2.5,0.396,8.3,22.9,0.363,0.0,0.0,0.0,2.0,5.2,0.384
2017-18,1610612758,Sacramento Kings,14.9,24.0,0.619,6.9,17.9,0.386,8.0,20.4,0.395,1.1,3.0,0.381,1.0,2.2,0.453,6.8,18.4,0.371,0.0,0.3,0.0,2.1,5.2,0.411
2017-18,1610612759,San Antonio Spurs,15.8,24.7,0.638,6.1,15.3,0.4,8.7,21.3,0.408,1.2,3.0,0.397,1.2,2.8,0.408,6.1,18.1,0.339,0.0,0.2,0.0,2.3,5.8,0.402
2017-18,1610612761,Toronto Raptors,18.8,29.0,0.65,5.5,13.2,0.419,5.2,12.4,0.416,1.8,4.8,0.366,1.5,3.6,0.428,8.5,24.3,0.349,0.0,0.2,0.053,3.3,8.4,0.393
2017-18,1610612762,Utah Jazz,17.2,26.7,0.644,5.0,13.2,0.376,5.3,13.4,0.395,1.9,4.5,0.415,1.7,4.0,0.42,7.3,20.9,0.348,0.0,0.2,0.0,3.5,8.4,0.418
2017-18,1610612764,Washington Wizards,15.1,23.7,0.639,6.0,14.3,0.422,8.9,21.2,0.419,0.9,2.6,0.35,1.1,2.7,0.41,7.9,20.9,0.377,0.0,0.2,0.0,2.0,5.3,0.381
2018-19,1610612737,Atlanta Hawks,20.4,33.5,0.611,5.1,13.6,0.378,2.8,7.8,0.363,1.7,4.5,0.373,2.2,5.4,0.406,9.1,26.9,0.34,0.0,0.2,0.0,3.9,9.9,0.391
2018-19,1610612738,Boston Celtics,16.7,26.0,0.644,5.7,13.3,0.427,7.1,16.8,0.423,1.5,3.6,0.418,1.1,3.8,0.282,10.0,27.0,0.371,0.0,0.1,0.0,2.6,7.3,0.349
2018-19,1610612751,Brooklyn Nets,18.9,30.8,0.612,5.5,14.6,0.376,3.2,8.2,0.388,1.3,3.5,0.385,1.3,3.7,0.359,10.0,28.7,0.349,0.0,0.2,0.071,2.7,7.2,0.371
2018-19,1610612766,Charlotte Hornets,17.6,29.6,0.594,5.8,14.3,0.409,4.9,12.1,0.406,1.4,3.8,0.367,1.4,3.2,0.454,9.1,26.5,0.342,0.0,0.5,0.054,2.8,7.0,0.406
2018-19,1610612741,Chicago Bulls,18.3,30.5,0.6,7.1,17.0,0.415,5.4,14.5,0.371,1.4,3.5,0.389,1.0,2.5,0.418,6.7,19.7,0.339,0.0,0.2,0.0,2.4,5.9,0.401
2018-19,1610612739,Cleveland Cavaliers,16.1,27.0,0.597,6.1,15.9,0.385,6.3,15.6,0.405,1.5,3.7,0.399,0.9,2.8,0.32,8.0,22.6,0.354,0.0,0.1,0.0,2.3,6.4,0.365
2018-19,1610612742,Dallas Mavericks,17.1,26.4,0.65,5.1,13.1,0.391,4.1,10.8,0.379,1.4,3.6,0.395,1.5,3.9,0.375,9.6,28.8,0.333,0.0,0.3,0.038,2.9,7.5,0.385
2018-19,1610612743,Denver Nuggets,18.3,29.0,0.633,7.7,17.8,0.433,4.9,12.0,0.411,1.4,3.5,0.385,1.2,2.8,0.411,8.4,24.7,0.341,0.0,0.2,0.059,2.5,6.3,0.397
2018-19,1610612765,Detroit Pistons,16.9,27.9,0.607,5.5,14.9,0.37,4.3,10.8,0.402,1.9,5.0,0.383,1.6,4.3,0.378,8.6,25.2,0.341,0.0,0.4,0.0,3.5,9.3,0.381
2018-19,1610612744,Golden State Warriors,16.8,24.9,0.678,4.8,10.9,0.438,9.2,19.6,0.469,1.6,3.8,0.43,1.4,3.3,0.42,10.2,27.1,0.377,0.0,0.2,0.105,3.0,7.1,0.425
2018-19,1610612745,Houston Rockets,16.8,26.4,0.638,4.2,10.8,0.39,2.1,4.8,0.432,1.7,4.7,0.37,2.5,6.7,0.368,11.9,33.8,0.352,0.0,0.1,0.125,4.2,11.4,0.369
2018-19,1610612754,Indiana Pacers,18.9,30.4,0.624,5.5,12.9,0.426,7.4,18.4,0.403,1.5,3.5,0.434,1.1,2.7,0.422,6.8,19.1,0.359,0.0,0.1,0.1,2.6,6.1,0.429
2018-19,1610612746,LA Clippers,18.8,31.1,0.606,6.8,16.6,0.409,5.7,14.1,0.401,1.3,3.3,0.398,1.1,2.5,0.432,7.6,19.8,0.385,0.0,0.2,0.0,2.4,5.7,0.412
2018-19,1610612747,Los Angeles Lakers,23.2,35.8,0.646,4.6,12.6,0.368,4.4,11.2,0.398,1.2,3.5,0.34,1.2,3.4,0.356,7.9,23.9,0.331,0.0,0.1,0.0,2.4,6.9,0.348
2018-19,1610612763,Memphis Grizzlies,16.3,26.4,0.619,6.8,16.7,0.409,4.9,12.5,0.395,1.4,3.7,0.372,1.2,3.4,0.345,7.4,21.7,0.339,0.0,0.2,0.0,2.5,7.0,0.359
2018-19,1610612748,Miami Heat,18.3,29.2,0.626,6.2,15.5,0.399,3.9,11.0,0.353,2.1,4.9,0.42,1.3,3.9,0.322,8.0,23.3,0.342,0.0,0.2,0.063,3.3,8.9,0.376
2018-19,1610612749,Milwaukee Bucks,22.6,34.1,0.662,4.1,10.5,0.389,3.2,8.4,0.386,1.4,3.8,0.372,1.5,4.0,0.391,10.5,30.4,0.347,0.0,0.1,0.0,3.0,7.7,0.382
2018-19,1610612750,Minnesota Timberwolves,18.5,29.4,0.629,6.3,16.0,0.393,6.8,17.2,0.397,1.3,3.4,0.389,1.2,3.2,0.377,7.5,21.9,0.343,0.0,0.2,0.0,2.5,6.6,0.383
2018-19,1610612740,New Orleans Pelicans,21.5,33.2,0.647,7.6,17.6,0.434,4.4,11.7,0.374,1.3,3.3,0.38,1.0,3.1,0.319,7.9,23.1,0.342,0.0,0.1,0.0,2.3,6.5,0.35
2018-19,1610612752,New York Knicks,17.4,30.0,0.579,4.7,12.5,0.373,6.2,16.4,0.378,0.9,2.5,0.338,1.0,2.8,0.351,8.2,24.0,0.34,0.0,0.1,0.0,1.8,5.3,0.345
2018-19,1610612760,Oklahoma City Thunder,21.0,34.0,0.618,4.9,13.3,0.37,5.4,14.2,0.38,1.4,4.1,0.349,1.9,4.7,0.399,8.0,23.5,0.341,0.0,0.3,0.095,3.3,8.8,0.376
2018-19,1610612753,Orlando Magic,16.3,25.5,0.639,5.7,14.0,0.406,7.0,17.5,0.402,1.5,4.1,0.369,1.0,2.4,0.401,9.0,25.3,0.353,0.0,0.3,0.0,2.5,6.5,0.381
2018-19,1610612755,Philadelphia 76ers,19.0,28.8,0.659,5.7,14.2,0.403,6.0,15.1,0.4,1.0,2.3,0.412,1.2,3.5,0.354,8.7,24.3,0.357,0.0,0.1,0.0,2.1,5.7,0.377
2018-19,1610612756,Phoenix Suns,18.4,29.1,0.632,6.5,15.1,0.43,5.6,13.9,0.403,1.2,3.6,0.341,1.2,3.6,0.324,7.2,21.9,0.33,0.0,0.2,0.071,2.4,7.2,0.333
2018-19,1610612757,Portland Trail Blazers,19.7,32.7,0.604,4.9,12.0,0.412,6.6,15.3,0.436,1.0,2.6,0.389,0.8,2.4,0.332,9.2,25.6,0.36,0.0,0.1,0.0,1.8,5.0,0.361
2018-19,1610612758,Sacramento Kings,18.9,30.0,0.63,7.0,17.9,0.391,6.0,15.3,0.391,1.4,3.4,0.401,1.2,3.0,0.389,8.8,23.4,0.375,0.0,0.2,0.0,2.5,6.4,0.395
2018-19,1610612759,San Antonio Spurs,14.0,21.5,0.652,7.6,16.8,0.454,10.8,24.9,0.433,1.1,2.5,0.451,1.2,2.7,0.462,7.5,19.9,0.379,0.0,0.2,0.0,2.4,5.2,0.456
2018-19,1610612761,Toronto Raptors,18.3,28.6,0.639,5.9,13.8,0.429,5.6,12.8,0.435,2.1,5.0,0.424,2.0,4.7,0.428,8.3,23.9,0.345,0.0,0.2,0.0,4.1,9.6,0.426
2018-19,1610612762,Utah Jazz,20.2,31.0,0.651,4.7,12.5,0.376,3.4,8.8,0.387,2.0,5.2,0.396,1.8,5.0,0.36,8.2,23.6,0.349,0.0,0.2,0.053,3.9,10.2,0.378
2018-19,1610612764,Washington Wizards,20.5,30.8,0.666,4.5,11.5,0.393,5.8,14.5,0.399,1.2,3.7,0.32,1.6,4.0,0.407,8.5,25.5,0.335,0.0,0.1,0.0,2.8,7.6,0.365
2019-20,1610612737,Atlanta Hawks,18.7,29.2,0.641,6.5,16.4,0.395,3.4,8.9,0.384,1.3,3.7,0.367,1.3,4.1,0.313,9.4,28.1,0.334,0.0,0.2,0.0,2.6,7.8,0.338
2019-20,1610612738,Boston Celtics,18.1,29.0,0.624,5.8,14.7,0.394,4.8,11.3,0.426,1.6,3.7,0.421,1.0,3.0,0.34,10.0,27.6,0.363,0.0,0.3,0.0,2.6,6.7,0.385
2019-20,1610612751,Brooklyn Nets,20.1,32.5,0.619,4.7,12.7,0.368,2.6,7.0,0.367,1.6,4.3,0.386,1.6,4.4,0.365,9.8,29.2,0.335,0.0,0.2,0.0,3.3,8.7,0.375
2019-20,1610612766,Charlotte Hornets,17.9,30.2,0.592,5.4,15.2,0.353,2.0,6.3,0.32,1.6,3.9,0.406,1.3,3.4,0.371,9.2,26.8,0.344,0.0,0.2,0.0,2.9,7.3,0.39
2019-20,1610612741,Chicago Bulls,19.9,33.0,0.602,4.8,12.9,0.375,2.7,7.6,0.351,2.0,5.1,0.388,1.2,3.1,0.377,9.0,26.7,0.338,0.0,0.2,0.0,3.2,8.2,0.384
2019-20,1610612739,Cleveland Cavaliers,17.6,29.1,0.607,7.0,16.2,0.431,4.5,10.9,0.412,1.4,3.5,0.394,1.2,3.0,0.41,8.6,25.2,0.341,0.0,0.1,0.0,2.6,6.5,0.401
2019-20,1610612742,Dallas Mavericks,16.8,25.0,0.674,5.6,14.2,0.393,4.1,9.9,0.414,1.6,4.0,0.389,2.1,4.9,0.42,11.5,32.0,0.36,0.0,0.3,0.0,3.6,8.9,0.406
2019-20,1610612743,Denver Nuggets,18.6,28.4,0.654,6.3,15.9,0.397,6.2,14.1,0.442,1.5,3.7,0.41,1.3,3.2,0.398,8.2,23.4,0.349,0.0,0.2,0.0,2.8,6.9,0.404
2019-20,1610612765,Detroit Pistons,18.2,29.1,0.627,5.9,15.8,0.372,3.2,8.2,0.395,2.1,4.7,0.442,2.0,4.9,0.398,7.9,22.8,0.347,0.0,0.2,0.077,4.0,9.6,0.42
2019-20,1610612744,Golden State Warriors,15.8,25.3,0.626,6.1,15.8,0.384,6.3,15.8,0.398,1.3,3.2,0.411,1.1,2.9,0.376,8.0,25.0,0.321,0.0,0.2,0.0,2.4,6.1,0.394
2019-20,1610612745,Houston Rockets,19.4,30.3,0.641,3.5,9.4,0.374,2.2,5.5,0.405,2.2,5.4,0.403,2.3,6.2,0.365,11.2,33.5,0.334,0.0,0.1,0.0,4.4,11.6,0.382
2019-20,1610612754,Indiana Pacers,18.5,29.6,0.626,6.1,13.5,0.454,7.3,17.3,0.421,1.4,3.8,0.367,1.2,2.9,0.433,7.5,21.2,0.355,0.0,0.1,0.0,2.7,6.7,0.395
2019-20,1610612746,LA Clippers,17.7,27.9,0.636,6.1,14.5,0.422,5.3,13.5,0.395,1.8,4.4,0.406,1.8,4.5,0.393,8.8,24.3,0.363,0.0,0.2,0.0,3.6,8.9,0.399
2019-20,1610612747,Los Angeles Lakers,22.0,31.9,0.69,4.4,11.4,0.382,4.9,13.4,0.368,1.9,4.4,0.445,1.6,4.3,0.364,7.5,22.7,0.33,0.0,0.1,0.0,3.5,8.7,0.405
2019-20,1610612763,Memphis Grizzlies,18.6,29.0,0.641,9.3,20.9,0.447,3.7,9.5,0.388,1.3,3.5,0.387,1.3,3.6,0.365,8.3,24.2,0.341,0.0,0.2,0.0,2.6,7.0,0.376
2019-20,1610612748,Miami Heat,16.6,24.9,0.669,5.3,12.9,0.41,4.1,11.2,0.367,1.8,4.2,0.419,1.5,4.5,0.345,10.1,26.4,0.382,0.0,0.3,0.0,3.3,8.7,0.381
2019-20,1610612749,Milwaukee Bucks,19.5,28.8,0.675,5.2,12.7,0.407,4.9,10.5,0.464,1.7,4.2,0.399,1.5,4.2,0.373,10.5,30.4,0.347,0.0,0.1,0.0,3.2,8.3,0.386
2019-20,1610612750,Minnesota Timberwolves,19.8,31.8,0.622,4.8,13.6,0.351,2.5,6.5,0.382,1.3,3.9,0.337,1.1,3.3,0.332,10.9,32.3,0.338,0.0,0.2,0.091,2.4,7.1,0.335
2019-20,1610612740,New Orleans Pelicans,20.3,32.0,0.635,4.6,12.3,0.375,4.0,10.5,0.384,1.8,4.7,0.374,1.9,4.4,0.434,9.9,27.4,0.362,0.0,0.3,0.0,3.7,9.2,0.403
2019-20,1610612752,New York Knicks,18.9,31.2,0.607,5.4,13.8,0.388,6.2,16.0,0.384,1.3,3.6,0.353,1.0,2.7,0.383,7.2,22.0,0.33,0.0,0.1,0.0,2.3,6.2,0.366
2019-20,1610612760,Oklahoma City Thunder,16.5,25.7,0.641,6.4,15.9,0.4,6.4,13.8,0.469,1.2,3.4,0.357,1.0,2.8,0.337,8.5,23.6,0.361,0.0,0.3,0.053,2.2,6.2,0.347
2019-20,1610612753,Orlando Magic,16.6,26.3,0.632,6.1,15.2,0.402,5.6,14.9,0.374,1.4,3.2,0.422,0.6,1.8,0.325,9.1,26.9,0.339,0.0,0.3,0.04,1.9,5.0,0.388
2019-20,1610612755,Philadelphia 76ers,17.5,26.9,0.651,6.3,15.1,0.414,5.7,14.3,0.399,1.5,3.5,0.425,1.2,3.1,0.388,8.9,24.9,0.36,0.0,0.2,0.0,2.7,6.6,0.407
2019-20,1610612756,Phoenix Suns,18.4,28.9,0.637,5.5,13.3,0.414,5.9,14.2,0.417,1.4,3.9,0.367,1.5,4.0,0.381,8.4,23.7,0.355,0.0,0.1,0.0,3.0,7.9,0.374
2019-20,1610612757,Portland Trail Blazers,16.7,27.7,0.604,5.6,13.3,0.421,7.0,16.1,0.434,1.3,3.1,0.429,1.5,3.6,0.412,10.1,27.3,0.369,0.0,0.2,0.0,2.8,6.7,0.42
2019-20,1610612758,Sacramento Kings,17.0,26.5,0.642,6.5,15.7,0.412,4.7,11.3,0.413,1.7,4.2,0.405,1.5,3.8,0.379,9.6,26.8,0.357,0.0,0.1,0.125,3.1,8.0,0.393
2019-20,1610612759,San Antonio Spurs,14.9,23.2,0.643,6.9,15.9,0.433,9.7,21.9,0.442,1.4,3.5,0.392,1.2,2.8,0.423,8.2,22.1,0.371,0.0,0.2,0.0,2.5,6.2,0.406
2019-20,1610612761,Toronto Raptors,19.1,31.3,0.611,4.3,11.2,0.381,3.1,8.5,0.358,1.7,4.4,0.388,1.5,4.1,0.378,10.5,28.2,0.374,0.0,0.2,0.0,3.3,8.5,0.383
2019-20,1610612762,Utah Jazz,16.8,25.8,0.653,6.7,16.6,0.405,3.2,7.6,0.419,1.8,4.6,0.393,2.2,5.2,0.426,9.3,25.2,0.371,0.0,0.3,0.05,4.0,9.8,0.411
2019-20,1610612764,Washington Wizards,17.9,27.8,0.643,4.9,13.6,0.362,6.7,16.9,0.398,1.3,3.1,0.43,0.9,2.7,0.345,9.7,26.5,0.367,0.0,0.3,0.056,2.3,5.8,0.39
2020-21,1610612737,Atlanta Hawks,16.2,25.7,0.629,7.7,17.9,0.433,4.5,10.3,0.431,1.4,3.3,0.436,1.5,4.2,0.361,9.5,25.8,0.368,0.0,0.1,0.0,2.9,7.4,0.394
2020-21,1610612738,Boston Celtics,16.1,24.2,0.665,7.1,16.7,0.423,4.7,11.7,0.405,1.7,4.1,0.406,1.2,3.3,0.374,10.7,28.8,0.372,0.0,0.2,0.0,2.9,7.4,0.392
2020-21,1610612751,Brooklyn Nets,17.7,26.9,0.659,6.9,14.9,0.462,4.4,9.5,0.463,1.5,3.5,0.424,1.9,4.7,0.398,10.8,27.8,0.389,0.0,0.1,0.0,3.3,8.2,0.409
2020-21,1610612766,Charlotte Hornets,17.4,28.9,0.603,5.6,13.3,0.418,3.3,8.6,0.381,1.9,4.7,0.395,1.7,3.9,0.435,10.1,28.2,0.358,0.0,0.2,0.0,3.6,8.6,0.413
2020-21,1610612741,Chicago Bulls,18.0,27.8,0.647,6.7,15.1,0.443,4.9,11.7,0.418,2.1,4.8,0.439,1.4,3.4,0.399,9.1,25.6,0.355,0.0,0.2,0.083,3.5,8.2,0.422
2020-21,1610612739,Cleveland Cavaliers,18.1,29.9,0.606,7.4,17.8,0.415,3.1,8.3,0.372,1.3,3.7,0.357,1.2,3.1,0.381,7.5,22.8,0.327,0.0,0.1,0.0,2.5,6.8,0.368
2020-21,1610612742,Dallas Mavericks,15.6,22.9,0.68,6.5,14.5,0.45,5.2,11.8,0.439,1.6,4.2,0.375,1.5,4.1,0.372,10.7,29.7,0.361,0.0,0.2,0.071,3.1,8.2,0.373
2020-21,1610612743,Denver Nuggets,17.0,25.2,0.675,7.8,16.9,0.461,5.5,12.8,0.432,1.8,4.1,0.449,1.5,3.7,0.405,9.5,26.2,0.364,0.0,0.2,0.0,3.3,7.8,0.428
2020-21,1610612765,Detroit Pistons,17.8,28.1,0.633,5.9,15.6,0.378,3.4,9.0,0.379,1.6,4.5,0.357,1.2,3.5,0.331,8.8,24.8,0.354,0.0,0.1,0.0,2.8,8.0,0.346
2020-21,1610612744,Golden State Warriors,17.0,25.3,0.67,5.7,13.6,0.422,4.1,10.6,0.384,1.8,4.5,0.392,1.7,4.1,0.416,11.0,29.8,0.37,0.0,0.2,0.063,3.5,8.6,0.403
2020-21,1610612745,Houston Rockets,19.3,30.0,0.643,4.1,11.1,0.369,2.1,6.9,0.308,2.0,5.2,0.379,1.5,4.7,0.327,10.3,30.6,0.336,0.0,0.1,0.111,3.5,9.9,0.354
2020-21,1610612754,Indiana Pacers,20.6,33.0,0.624,6.4,15.0,0.428,3.9,9.3,0.424,1.6,3.9,0.417,1.4,3.5,0.409,9.3,26.4,0.351,0.0,0.1,0.0,3.1,7.5,0.413
2020-21,1610612746,LA Clippers,14.8,22.7,0.653,6.3,14.7,0.428,6.4,14.7,0.439,2.5,5.2,0.477,2.3,5.0,0.455,9.5,24.3,0.391,0.0,0.2,0.0,4.8,10.2,0.467
2020-21,1610612747,Los Angeles Lakers,19.3,28.8,0.671,5.7,13.6,0.414,4.6,12.4,0.372,1.5,4.4,0.343,1.4,3.7,0.39,8.1,22.9,0.352,0.0,0.1,0.0,3.0,8.1,0.364
2020-21,1610612763,Memphis Grizzlies,16.9,26.6,0.636,11.0,25.0,0.439,3.8,8.8,0.433,2.0,5.1,0.403,1.2,3.4,0.35,7.9,22.8,0.347,0.0,0.1,0.0,3.2,8.5,0.381
2020-21,1610612748,Miami Heat,16.9,24.8,0.684,5.3,12.7,0.416,4.1,10.1,0.403,1.6,4.5,0.358,1.6,4.7,0.349,9.7,26.8,0.362,0.0,0.2,0.0,3.3,9.2,0.353
2020-21,1610612749,Milwaukee Bucks,18.1,26.8,0.675,6.3,14.1,0.443,5.9,13.8,0.43,1.7,3.8,0.438,1.7,4.4,0.382,11.1,28.8,0.386,0.0,0.1,0.0,3.3,8.2,0.408
2020-21,1610612750,Minnesota Timberwolves,19.2,31.2,0.616,5.5,13.7,0.398,3.1,8.6,0.355,1.8,4.9,0.374,1.2,3.4,0.352,10.0,29.0,0.344,0.0,0.1,0.0,3.0,8.3,0.365
2020-21,1610612740,New Orleans Pelicans,21.5,33.9,0.634,5.7,14.0,0.408,4.7,10.7,0.441,1.3,3.7,0.364,1.4,4.0,0.347,7.8,22.5,0.347,0.0,0.2,0.176,2.7,7.7,0.355
2020-21,1610612752,New York Knicks,15.4,25.7,0.598,6.6,16.6,0.4,5.7,14.2,0.401,1.8,4.4,0.413,2.0,4.5,0.444,7.9,21.0,0.377,0.0,0.1,0.0,3.8,8.9,0.428
2020-21,1610612760,Oklahoma City Thunder,17.3,28.9,0.599,6.5,16.2,0.403,3.1,7.8,0.395,1.6,4.2,0.375,1.1,3.0,0.363,9.2,27.6,0.333,0.0,0.2,0.063,2.7,7.2,0.37
2020-21,1610612753,Orlando Magic,13.7,22.4,0.61,7.1,18.8,0.379,6.6,16.3,0.403,1.2,3.2,0.373,0.7,2.0,0.329,9.1,26.4,0.343,0.0,0.1,0.0,1.8,5.2,0.356
2020-21,1610612755,Philadelphia 76ers,15.8,25.0,0.632,7.8,17.4,0.45,6.5,14.3,0.453,1.3,3.8,0.353,2.1,4.5,0.466,7.8,21.7,0.361,0.0,0.1,0.0,3.4,8.3,0.415
2020-21,1610612756,Phoenix Suns,14.6,21.7,0.676,8.0,16.1,0.5,7.6,16.0,0.474,2.1,4.8,0.437,2.1,4.8,0.436,8.9,24.8,0.357,0.0,0.2,0.0,4.2,9.6,0.436
2020-21,1610612757,Portland Trail Blazers,15.6,25.7,0.608,4.0,10.9,0.369,5.9,13.7,0.432,1.4,3.2,0.45,1.3,3.9,0.346,12.9,33.6,0.385,0.0,0.1,0.0,2.8,7.1,0.393
2020-21,1610612758,Sacramento Kings,17.6,26.1,0.672,9.1,19.9,0.457,3.8,9.3,0.408,1.8,4.1,0.433,1.4,3.4,0.415,8.9,25.6,0.349,0.0,0.2,0.0,3.2,7.6,0.425
2020-21,1610612759,San Antonio Spurs,16.4,26.1,0.629,7.5,17.9,0.418,8.0,18.1,0.442,1.2,3.3,0.359,1.1,2.8,0.382,7.7,22.3,0.346,0.0,0.1,0.0,2.2,6.1,0.369
2020-21,1610612761,Toronto Raptors,16.4,26.3,0.624,5.4,14.1,0.385,3.5,9.0,0.384,1.8,4.8,0.373,1.8,4.5,0.39,10.9,29.8,0.365,0.0,0.2,0.0,3.5,9.3,0.381
2020-21,1610612762,Utah Jazz,14.8,22.7,0.651,7.3,16.3,0.451,2.4,6.2,0.395,2.3,5.8,0.399,2.5,6.1,0.402,12.0,31.0,0.387,0.0,0.2,0.0,4.8,11.9,0.401
2020-21,1610612764,Washington Wizards,16.4,24.5,0.667,10.0,20.9,0.478,6.6,16.5,0.401,1.4,4.0,0.361,1.1,3.2,0.358,7.6,21.7,0.351,0.0,0.1,0.0,2.6,7.1,0.36
2021-22,1610612737,Atlanta Hawks,15.9,24.8,0.641,6.9,16.0,0.433,5.8,13.1,0.441,1.8,3.8,0.466,1.7,4.3,0.386,9.4,26.1,0.361,0.0,0.2,0.071,3.4,8.1,0.424
2021-22,1610612738,Boston Celtics,16.7,24.1,0.696,6.5,15.5,0.421,4.3,10.8,0.395,1.7,4.7,0.351,1.9,4.3,0.449,9.6,28.0,0.345,0.0,0.1,0.0,3.6,9.0,0.398
